age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag,account_age_days,earliest_credit_account_age_days,days_recent_trade_activity,delinquency_group
33,Chicago,Retail Worker,12239,687.0,108,1,2,1.7144697776925053,1,34410.993648383286,15683.403589542442,4.0,2,0,1,0,1,0,0,585,2645,296,High
74,Boston,Banker,2960,706.0,0,0,1,1.9893980934198456,0,65024.95822425859,48006.21360307545,0.0,0,0,0,0,0,0,0,1838,1904,70,Normal
69,Houston,Teacher,49286,616.0,0,0,1,0.578516091,0,64777.21973950942,43588.79042075257,0.0,0,0,0,0,0,1,0,1802,2989,209,Normal
20,Los Angeles,Accountant,55514,731.0,0,0,1,1.1350910148895608,0,30360.015,24242.034099268163,0.0,0,0,0,0,0,0,0,1566,285,271,Normal
30,Dallas,Consultant,14681,544.0,0,0,1,1.219739541800204,0,97175.88247167184,58656.90643804752,1.0,0,2,0,0,0,0,0,1017,3300,62,Normal
47,Boston,Consultant,2568,336.0,93,1,6,1.9022264980341936,1,35250.83133412865,10030.29932,4.0,2,3,1,0,1,0,0,1483,545,315,High
71,Miami,Teacher,30245,765.0,0,0,1,1.5709395638595791,1,19790.741029264915,15285.169415839417,0.0,0,4,1,0,1,0,0,1353,2559,360,Normal
23,Miami,Accountant,49023,549.0,0,0,1,1.4724129408816555,0,55319.32258504634,52954.49086672433,1.0,0,3,0,0,1,0,1,267,2110,357,Normal
62,Los Angeles,Banker,5988,426.0,91,1,5,1.908554399915688,1,12735.02033772493,2667.822183492701,3.0,2,3,1,1,1,1,0,1858,1347,401,High
68,Chicago,Other,6520,705.0,17,0,1,1.9601421021868712,0,54116.56077087168,40084.28861457411,0.0,0,0,0,0,0,0,0,1465,1137,116,Normal
70,Miami,Other,8851,526.0,113,1,4,3.012025699577098,1,39583.44505256105,15029.48509048648,3.0,2,2,1,1,1,0,0,453,2504,291,High
36,Chicago,Banker,3224,484.0,0,0,1,2.392814695721135,0,59227.28830882742,30352.353060193185,3.0,2,3,1,0,0,0,0,628,1272,385,Normal
59,New York,Accountant,55609,316.0,92,0,1,1.939461956714829,1,6037.501174193584,1831.975297336418,3.0,1,3,1,1,0,0,0,134,1405,270,High
43,Chicago,Artist,17203,419.0,98,1,10,3.0668072565786337,1,16601.88153380227,30352.353060193185,3.0,2,3,1,1,1,0,0,1570,1830,339,High
22,Houston,Other,7160,710.0,5,0,1,1.096028852017831,0,25575.79472033998,20498.36431,0.0,0,4,0,0,0,1,0,540,102,323,Normal
27,Miami,Banker,5958,645.0,0,0,1,1.088166916147938,0,24368.664868192453,15594.275100982675,0.0,0,0,0,0,0,1,0,625,2218,392,Normal
22,Chicago,Accountant,51989,381.0,110,1,4,0.8759967546847087,1,32426.152991848896,8320.731097786538,4.0,2,3,1,1,0,1,0,909,2280,110,High
53,New York,Other,7860,767.0,1,0,1,1.1134412548248411,0,98545.95022862736,30352.353060193185,0.0,0,0,0,0,0,0,0,616,2523,83,Normal
23,Atlanta,Teacher,21132,690.0,0,0,1,0.9667008443606264,0,57131.25529527129,41142.707430476185,0.0,0,0,0,0,0,0,0,778,1409,236,Normal
43,Boston,Other,3291,348.0,107,1,4,1.5708953855299566,1,29665.95819638968,10222.616516547154,4.0,2,4,0,1,1,0,0,876,2836,212,High
21,Chicago,Banker,9397,684.0,1,0,1,1.025809248130273,0,22438.30369661463,19693.149305614683,0.0,0,0,0,0,0,0,1,674,738,369,Normal
18,Los Angeles,Other,9170,725.0,0,0,1,1.0971175737079808,0,44613.76941668102,30864.25684493221,0.0,0,0,0,0,0,0,0,1589,2389,355,Normal
41,Chicago,Accountant,40992,740.0,0,1,1,1.3361114182386216,0,76798.60549399184,41841.50580734338,0.0,0,0,1,0,0,0,0,1098,1105,53,Normal
74,Boston,Lawyer,59485,756.0,0,0,1,1.5225814942183853,0,73099.74319984282,60737.74892589662,0.0,0,0,0,0,1,0,0,84,142,67,Normal
53,New York,Teacher,33684,639.0,0,0,1,0.8272970935211638,0,48003.98140578409,37153.76716253695,0.0,0,3,0,0,0,0,1,944,2200,116,Normal
58,Houston,Artist,23185,709.0,1,1,1,1.089078968,0,33794.17690974384,29843.53160197004,0.0,0,3,0,0,0,0,1,1333,1318,109,Normal
71,Chicago,Accountant,59714,756.0,0,0,1,0.8854150633019251,0,38855.68366782353,30352.353060193185,0.0,0,0,0,0,1,0,0,1480,3481,350,Normal
63,Houston,Banker,7938,607.0,0,0,1,1.7322871904151145,0,38393.68714557365,25877.004797402944,0.0,0,0,0,0,0,0,0,970,1112,381,Normal
61,Atlanta,Accountant,25063,703.0,1,0,1,1.0429745019259218,0,36238.61208997136,29348.787612909782,0.0,0,0,0,0,1,0,0,1530,3284,85,Normal
74,San Francisco,Artist,7780,432.0,97,1,3,2.4771575771450123,1,16274.247664023866,4277.823323470401,3.0,1,3,1,1,1,0,0,136,2494,68,High
37,Seattle,Other,4874,708.0,0,0,1,0.9580039833100784,0,50038.23992822278,34273.65117870536,0.0,0,0,0,0,0,0,0,926,2437,303,Normal
41,Seattle,Teacher,15277,347.0,94,1,4,3.015431710465268,1,24339.135722915784,9766.865961918584,3.0,2,3,0,1,0,0,0,170,3172,226,High
53,Los Angeles,Accountant,43361,789.0,0,0,1,1.0736672808345071,0,21128.99708263812,17413.30081910522,0.0,0,0,0,0,0,0,0,634,365,118,Normal
47,Los Angeles,Retail Worker,9039,501.0,110,1,2,1.8150594868914405,1,39963.31603454829,16439.701306094372,3.0,1,3,1,0,1,1,0,907,1422,162,High
59,Chicago,Other,4276,772.0,3,0,1,1.019883425479425,0,102440.87465975656,77487.21226102067,0.0,0,0,0,0,1,0,0,269,2632,306,Normal
47,Los Angeles,Doctor,90346,501.0,0,0,1,0.9890121922582784,0,84484.29464811369,60072.79183771806,2.0,1,2,0,0,0,0,0,1787,173,149,Normal
39,San Francisco,Banker,4647,659.0,93,1,9,1.1973344260198868,1,31497.68156838592,9402.709294,4.0,2,0,1,0,0,0,0,490,2147,275,High
24,New York,Other,9618,748.0,0,0,1,7.547689715404048,0,47110.22038876528,29451.787660581096,0.0,0,0,0,0,0,0,1,1308,3474,75,Normal
72,New York,Other,37043,704.0,0,0,2,0.8156616938157534,0,32174.57055863285,19065.66002405588,0.0,0,0,0,0,0,0,0,1164,372,329,Normal
45,Chicago,Banker,8295,576.0,0,0,1,0.8966301085642474,0,58988.75815718578,30352.353060193185,1.0,0,2,0,0,0,0,1,559,1141,303,Normal
31,Seattle,Other,6098,691.0,0,0,1,1.319661781106389,0,16623.131991400747,10896.510642903662,0.0,0,4,0,0,0,0,1,1027,2847,135,Normal
73,Houston,Accountant,19732,527.0,0,1,1,0.8047975817908043,0,89189.35111751192,65790.20578269324,1.0,0,1,0,0,0,0,0,569,3564,316,Normal
27,Atlanta,Accountant,35924,741.0,0,1,1,1.3644439611585844,1,23677.488109565144,16131.82647980294,0.0,0,0,0,0,0,0,0,882,1262,314,Normal
33,Boston,Banker,4515,710.0,0,0,1,1.2842900956456813,0,24698.25933067707,18346.899125924585,0.0,0,0,0,0,0,1,0,1473,3527,66,Normal
33,New York,Other,2230,414.0,90,1,4,3.0596231907873888,1,20176.19877311588,30352.353060193185,4.0,1,3,0,1,1,0,0,1389,2112,371,High
71,Atlanta,Other,8971,782.0,0,0,1,1.3423524488953154,0,48547.22577493538,30352.353060193185,0.0,0,0,0,0,0,0,0,58,3389,346,Normal
30,Houston,Banker,2057,777.0,0,0,1,1.5864161178737508,1,38728.76855539932,27847.5854783442,0.0,0,0,0,0,0,0,0,1130,100,325,Normal
23,Chicago,Other,9363,301.0,93,1,3,2.179895926739602,1,17478.57833559694,30352.353060193185,3.0,1,3,1,1,0,0,0,1305,771,46,High
26,Miami,Software Developer,73116,699.0,1,0,1,1.3836386427678975,0,45352.31981136728,25655.844265531647,0.0,0,0,0,0,0,0,0,1434,3200,52,Normal
53,Chicago,Teacher,43717,568.0,2,0,1,0.9057271784780456,0,10388.91637948321,9315.350688863084,2.0,0,4,0,0,0,0,1,650,3288,386,Normal
73,New York,Accountant,38267,660.0,0,0,1,0.8873776060858599,0,37999.29069096285,28149.539136914587,0.0,0,0,0,0,0,0,0,1674,2225,356,Normal
60,Seattle,Banker,9664,509.0,0,0,1,1.5773078408624464,0,87605.35411766144,52618.27924643174,1.0,0,2,0,0,0,0,0,1603,3454,229,Normal
37,Seattle,Consultant,8618,594.0,0,0,1,1.1052830791377717,0,31369.347002600163,22718.0727267786,1.0,1,1,0,0,1,0,0,1095,1412,307,Normal
35,Seattle,Consultant,13380,642.0,29,0,1,0.9025616700065078,0,12387.90076004104,10013.905506195471,0.0,0,0,0,0,0,0,0,1463,2233,84,Normal
60,Houston,Accountant,18308,604.0,0,0,1,1.1640127649920338,1,54451.77985769705,37546.00739,0.0,0,3,0,0,0,0,1,322,3185,276,Normal
74,Miami,Banker,3910,769.0,0,0,1,1.497988306491716,0,38517.03838446736,33668.67334901254,0.0,0,0,0,0,1,0,0,1582,2276,71,Normal
38,Boston,Teacher,4613,745.0,0,0,1,1.5276416081676127,0,59603.617690539286,35978.70638899196,0.0,0,4,1,0,0,0,1,1815,915,265,Normal
50,Boston,Lawyer,66493,529.0,0,0,1,1.121072947716819,0,30388.62518412339,17421.63924736681,2.0,0,2,0,0,0,0,1,798,2827,66,Normal
44,New York,Teacher,22905,474.0,0,0,1,0.9459818306244768,0,68197.89820436975,52586.58474309767,3.0,1,3,0,1,1,1,0,1144,2229,150,Normal
23,Miami,Doctor,61573,417.0,113,1,6,3.0260009180282506,1,16501.557276486277,3985.954931588433,3.0,2,4,1,0,1,0,0,513,3308,288,High
32,Atlanta,Banker,8725,559.0,0,0,1,1.3421096565276698,0,33288.85615191724,30014.651176000905,2.0,0,1,0,0,0,0,0,1378,2573,233,Normal
49,Atlanta,Consultant,14282,534.0,11,0,1,0.9780467570495414,0,70898.53859799202,50896.62011721624,1.0,0,3,0,0,1,0,0,883,361,232,Normal
73,Houston,Consultant,16644,640.0,0,0,1,2.0684559653651804,0,19640.914784591765,12458.571886012556,0.0,0,0,0,0,0,0,0,1282,3552,325,Normal
28,Dallas,Accountant,17421,638.0,0,0,1,8.209720429478525,0,40315.25059899849,32362.56822953104,0.0,0,4,0,0,0,0,1,882,3050,407,Normal
37,Houston,Accountant,23211,691.0,0,0,1,1.0577768684167586,1,29333.070654723284,22437.99157996135,0.0,0,0,0,0,0,0,0,1382,2032,79,Normal
65,Atlanta,Teacher,24891,676.0,0,0,1,1.3588006797964598,0,24518.87654950876,21225.68949536364,0.0,0,0,0,0,0,0,0,1866,3527,94,Normal
38,Boston,Other,8896,722.0,0,0,1,1.119838743202678,1,20773.683654012988,14993.463432841943,0.0,0,0,0,0,1,0,0,1205,3501,176,Normal
43,Boston,Teacher,19472,705.0,0,0,1,0.8623441135737373,0,63045.23260590111,63338.25531345737,0.0,0,0,0,0,1,0,0,651,3562,173,Normal
61,San Francisco,Consultant,16964,616.0,0,0,1,1.2911102017630482,0,16255.16900999683,13046.482716988115,0.0,0,0,0,0,0,0,0,1538,1360,101,Normal
73,Dallas,Lawyer,72011,726.0,0,1,1,1.4693233648897075,0,88356.84932501185,75631.79888635951,0.0,0,0,0,0,0,0,0,1554,2380,244,Normal
31,Dallas,Other,3216,665.0,0,0,1,1.401771332203982,0,28872.589602560616,23850.914209376933,0.0,0,0,0,0,1,0,0,979,1593,274,Normal
74,San Francisco,Consultant,16587,478.0,111,1,5,0.870013538,1,17135.41888609829,5966.459243321699,3.0,2,4,1,1,0,0,0,1562,3397,287,High
54,Atlanta,Other,7354,528.0,4,0,1,0.9089213450599926,0,56550.85879112874,44261.20455931867,2.0,1,1,0,0,0,0,0,1448,2743,405,Normal
38,Miami,Accountant,45366,777.0,0,0,1,1.4166787465156865,1,67429.49602713287,61752.78769656333,0.0,0,0,0,1,0,0,0,1373,215,356,Normal
22,New York,Artist,14377,374.0,95,1,4,1.6314171991748718,0,6650.9844168396485,3449.4140757812984,4.0,1,3,1,0,0,1,0,946,1148,184,High
43,Houston,Doctor,67798,711.0,0,0,1,1.6407507096583422,0,15544.44642154029,10922.286348865848,0.0,0,0,0,0,0,0,0,1204,59,159,Normal
54,New York,Banker,5413,572.0,0,0,1,0.7135565913151353,0,29758.580419640974,22203.785301123145,2.0,1,2,0,0,0,0,0,1532,922,216,Normal
41,Miami,Other,3896,495.0,0,0,2,0.8919365184320007,0,78856.38953980767,57702.451987632936,3.0,1,3,0,0,1,1,0,1296,1419,290,Normal
66,New York,Other,2624,508.0,0,0,1,1.316428380946696,0,96614.02798,66264.99282,2.0,0,1,0,0,0,0,1,917,625,258,Normal
36,Boston,Consultant,14812,529.0,0,0,1,0.8787748079432373,1,39599.65448215342,29022.059806205853,1.0,0,2,0,0,0,0,0,1560,864,188,Normal
68,Dallas,Banker,3690,794.0,0,0,1,1.0453417441723525,1,46422.75768852551,35022.26038444788,0.0,0,0,0,0,0,0,0,1601,2334,89,Normal
42,San Francisco,Teacher,25520,521.0,0,0,1,1.278702661899093,1,25212.349462680955,19097.27855054492,2.0,1,2,0,0,0,0,0,961,2138,104,Normal
29,Houston,Banker,6378,767.0,0,0,1,0.6109565702768124,0,75209.96750031506,58813.55957082238,0.0,0,4,0,0,0,0,0,176,2984,70,Normal
74,Chicago,Other,2939,625.0,0,0,1,2.1393540185169195,0,76133.58980850785,63381.66613124157,0.0,0,0,0,0,0,0,0,999,2901,407,Normal
58,Los Angeles,Other,5055,613.0,0,0,1,1.9856407429386,0,35898.59450136368,25520.81444814784,0.0,0,4,0,0,0,0,0,419,3667,57,Normal
67,Houston,Other,2529,789.0,0,0,1,0.8977168471452628,0,62683.39988715589,45818.44146222348,0.0,0,3,0,0,0,0,1,1331,3677,110,Normal
70,Miami,Teacher,20326,353.0,113,1,5,1.1871378338534957,1,31613.296136864632,10399.996459129983,4.0,1,4,1,0,0,0,1,451,1559,201,High
21,Dallas,Accountant,26473,740.0,0,0,1,2.075164325001723,0,47418.14210753093,30352.353060193185,0.0,0,0,0,0,0,1,0,910,1704,184,Normal
59,New York,Banker,8370,659.0,0,0,1,1.051856176594086,0,93018.20627,80978.09811654928,0.0,0,3,0,0,0,1,1,789,570,279,Normal
74,Houston,Teacher,15631,499.0,3,1,1,1.126629577173819,0,26289.29646206552,21860.20821233088,4.0,2,4,1,1,0,0,0,530,286,153,Normal
24,Seattle,Consultant,15019,528.0,114,1,3,1.6313997778201192,0,19510.74686515741,11238.625675829431,4.0,2,1,1,1,1,0,0,1537,1022,238,High
39,Atlanta,Engineer,85093,637.0,0,0,1,0.7869122817683376,0,53679.30780832746,36324.85071466983,0.0,0,0,1,0,0,0,0,1523,1126,242,Normal
72,San Francisco,Banker,48381,685.0,0,0,1,1.784569156017323,0,36840.49415515927,28820.331966457125,0.0,0,0,0,0,0,0,0,1621,138,45,Normal
41,Houston,Lawyer,8699,630.0,0,0,1,1.0554811101247217,0,84006.00492220766,68519.21733317547,0.0,0,0,0,0,0,0,0,1100,1838,339,Normal
60,San Francisco,Teacher,34387,771.0,0,0,1,1.2026263296830846,1,49940.45997793412,34743.5494733114,0.0,0,0,0,0,0,0,0,92,487,173,Normal
58,Seattle,Engineer,69360,413.0,49,0,1,1.4852829814962292,0,62213.79695983304,46404.01680663283,4.0,2,4,0,0,1,1,0,1423,2775,237,Normal
56,New York,Teacher,25457,496.0,0,0,1,1.4780308014680608,0,19024.27436059977,15970.573092429686,4.0,1,3,1,0,1,0,0,484,1562,220,Normal
39,San Francisco,Banker,2901,819.0,0,0,1,0.6318121441977883,0,11161.702406316484,10439.022756132828,0.0,0,0,0,0,0,0,0,1684,1481,117,Normal
23,Seattle,Banker,2512,590.0,0,0,1,1.861463520219249,0,64857.66738871798,34663.13555465263,2.0,0,1,0,0,0,0,0,949,2995,114,Normal
63,Houston,Teacher,21567,721.0,0,0,1,1.878909139222156,0,66882.14351278551,56445.26133418254,0.0,0,0,0,0,0,0,0,1463,3123,201,Normal
23,Boston,Doctor,45242,479.0,109,1,6,2.280005447,1,38242.73574720225,16339.286430139136,3.0,2,4,1,1,0,0,1,370,2530,94,High
51,Dallas,Other,8332,604.0,0,0,1,1.6404543646989256,0,20795.95122877424,13133.868366000614,0.0,0,0,0,0,0,0,0,1652,3228,272,Normal
18,Miami,Consultant,13344,430.0,0,0,1,1.2475494129291178,0,15591.9559,10265.884978028624,4.0,1,3,0,0,1,0,0,1232,575,202,Normal
27,Chicago,Other,8746,659.0,0,0,1,0.7703025883500685,0,80602.36515755593,64301.30602422652,0.0,0,0,0,0,0,0,0,730,1446,266,Normal
38,Boston,Teacher,55159,545.0,0,1,1,1.3111774844340809,0,21668.25626323311,13046.758733849723,1.0,1,1,0,0,0,0,0,487,3232,225,Normal
22,New York,Other,4891,650.0,0,0,1,0.7250761889033346,0,59783.39486155718,49606.71526348835,0.0,0,0,0,0,0,0,0,764,3033,266,Normal
19,Los Angeles,Doctor,73506,509.0,0,0,1,1.359322296283018,0,63116.85108512907,38517.43632199016,2.0,0,2,0,0,0,0,0,524,2360,263,Normal
39,New York,Doctor,83475,732.0,0,0,1,1.0500742869113588,0,76460.12708659541,39722.62172400235,0.0,0,0,1,0,0,0,0,1137,929,177,Normal
74,Seattle,Consultant,8063,761.0,0,0,1,1.309076320434752,0,46498.31582339433,37665.89883,0.0,0,0,0,0,0,0,0,752,1012,58,Normal
19,Houston,Banker,3189,436.0,98,1,2,1.1385145067238631,1,50974.77864596246,26172.92934967718,3.0,1,3,0,0,1,1,1,206,3080,132,High
27,New York,Doctor,76332,807.0,0,0,1,1.4391549509552353,0,16396.62356395521,12616.585649381845,0.0,0,0,0,0,0,0,0,1670,985,254,Normal
51,Dallas,Banker,6316,748.0,0,0,1,1.360770675201067,0,91310.08743808068,69860.77399182822,0.0,0,0,0,0,0,1,0,591,1898,293,Normal
68,San Francisco,Banker,7051,755.0,0,0,1,1.0422758510821744,0,91716.05822806722,67487.06187348832,0.0,0,0,1,0,0,0,0,114,1493,372,Normal
56,Seattle,Doctor,30467,323.0,90,1,8,3.0466414566323667,1,10666.9636,4795.440672561543,3.0,1,3,1,1,1,0,0,600,318,143,High
39,Houston,Banker,9525,664.0,0,0,1,1.3937437287178651,0,98007.71083286684,64018.17011,0.0,0,0,0,0,0,0,0,442,3261,233,Normal
29,Chicago,Accountant,16884,374.0,99,1,4,2.6005506101267617,1,3963.5631698208,1382.302176076971,4.0,2,3,0,0,1,0,0,925,3618,281,High
41,San Francisco,Doctor,37089,694.0,0,0,1,1.1401608408531816,0,65965.99965634779,54540.170329188055,0.0,0,0,1,0,0,0,0,1180,1571,50,Normal
64,Chicago,Retail Worker,10667,592.0,0,0,1,0.7754325474744628,0,70864.80392098415,63331.66352642454,1.0,1,2,0,0,0,0,0,735,1377,164,Normal
55,New York,Other,3032,636.0,0,0,1,1.0623264924659503,0,22005.923054079565,15993.86447,0.0,0,0,0,0,0,0,0,995,3477,266,Normal
27,New York,Accountant,34490,592.0,0,1,1,1.3021126287130211,0,89573.30434808282,73907.08743575288,1.0,1,1,0,0,0,0,1,313,968,54,Normal
52,Chicago,Software Developer,79344,500.0,112,0,5,1.1898513641218469,1,25101.904473613467,5636.239599306984,4.0,2,2,1,0,1,0,0,1570,558,270,High
68,Seattle,Accountant,36962,745.0,14,0,1,0.8815998381436694,0,63503.29328956719,59776.747330921455,0.0,0,4,1,0,0,1,0,338,1771,262,Normal
66,Chicago,Retail Worker,14051,514.0,0,0,1,0.843459029,0,61749.29565471514,55885.0670453784,1.0,1,1,0,0,1,0,0,1845,823,178,Normal
24,Dallas,Banker,7948,487.0,0,0,1,1.132190790834862,0,41713.19311,32857.86382037936,3.0,1,3,0,0,1,0,1,1741,2918,359,Normal
38,San Francisco,Engineer,44022,775.0,0,0,1,2.207994335841662,0,51406.89191826719,45969.61774272893,0.0,0,0,0,0,0,0,0,944,3043,131,Normal
37,Los Angeles,Other,9972,657.0,0,0,1,1.1905681401557242,0,40194.55566,37494.48527952343,0.0,0,0,1,0,0,0,0,668,2217,184,Normal
43,San Francisco,Banker,7560,749.0,0,1,1,1.319786036672882,0,82005.14512815107,69861.89129505362,0.0,0,0,0,0,1,0,0,1006,3069,310,Normal
21,Atlanta,Teacher,36698,746.0,0,0,1,0.8501071463558799,0,20824.14311369384,13840.834105185164,0.0,0,0,0,0,0,0,0,782,3442,346,Normal
63,Seattle,Banker,7808,824.0,0,0,1,1.0858553778544708,0,46667.18878263445,34441.228670833305,0.0,0,0,1,0,0,0,0,856,2445,344,Normal
69,Los Angeles,Banker,7921,731.0,11,0,1,1.007588524143845,0,18854.045571014016,18835.14534786603,0.0,0,0,1,0,0,0,0,1770,2128,287,Normal
39,San Francisco,Other,3064,427.0,111,0,3,3.2663228881725623,0,36905.71443419112,10062.899467038584,4.0,2,3,1,1,0,0,0,1110,1572,109,High
32,Miami,Other,4166,403.0,112,0,8,1.6191230856706431,0,38472.98652340327,14676.250479499373,3.0,1,3,1,0,0,0,0,743,1718,356,High
73,San Francisco,Accountant,58314,736.0,0,0,1,0.5638674964829563,0,30704.266579185947,22101.733331987725,0.0,0,0,0,0,0,0,1,1331,2407,294,Normal
38,Chicago,Consultant,15719,610.0,0,0,1,1.273114667627686,0,75367.49029868521,61416.94390503749,0.0,0,0,0,0,0,0,0,1216,1254,177,Normal
32,Atlanta,Artist,21998,713.0,0,0,1,0.9102622963369076,1,68411.77748179864,30352.353060193185,0.0,0,0,0,0,0,0,0,1215,1679,132,Normal
39,Boston,Banker,7222,746.0,0,0,1,0.5573300390584038,1,22014.83549285112,17777.50559013319,0.0,0,0,0,0,0,0,1,401,144,396,Normal
69,San Francisco,Accountant,34710,754.0,0,0,1,1.6168003563322624,0,90720.79455562949,56838.39364053843,0.0,0,0,0,0,0,0,1,861,146,379,Normal
45,Chicago,Other,2651,510.0,0,1,1,1.4159587374311025,0,80172.60123116068,64065.19329123936,1.0,1,3,0,0,1,0,1,118,2690,392,Normal
31,Boston,Banker,2765,527.0,92,0,2,2.319078503563288,1,35637.18322259617,7785.886117036202,3.0,1,1,1,1,1,0,0,1380,856,190,High
44,Seattle,Teacher,24565,715.0,0,1,1,1.2391184897865055,0,58707.78353836332,53195.244035483694,0.0,0,0,1,0,0,1,0,153,3223,124,Normal
57,Houston,Banker,2878,716.0,0,0,1,1.6367615716548234,0,71122.23152,44471.48369129871,0.0,0,0,0,0,1,0,0,563,3606,133,Normal
66,Atlanta,Artist,19128,814.0,0,0,1,1.2600860379196803,1,31663.22871930515,21809.09909019381,0.0,0,0,0,0,0,0,0,160,760,155,Normal
19,Miami,Accountant,55755,759.0,0,0,1,0.7243143874594418,0,36262.75688442087,29519.81458243864,0.0,0,0,0,0,0,0,1,1444,1913,303,Normal
42,Miami,Accountant,30265,575.0,0,1,1,0.8132998147000399,0,57274.542607774594,39725.23539202097,2.0,1,3,1,0,0,0,1,571,3351,61,Normal
73,Chicago,Lawyer,69953,433.0,94,1,3,2.9547267375979254,1,6340.959613891274,30352.353060193185,3.0,1,4,1,1,1,0,0,276,2332,273,High
25,New York,Banker,6264,381.0,110,0,5,2.0686702030609485,1,15002.558440839986,8477.489253011072,3.0,2,4,1,1,1,0,1,1639,200,43,High
61,Seattle,Banker,2601,706.0,0,0,1,1.535746842949565,0,65645.57691968835,51527.38235261745,0.0,0,0,0,0,0,0,0,970,236,113,Normal
59,Seattle,Retail Worker,7721,499.0,0,0,1,1.0997990683696428,0,71005.71924149182,71728.38136471501,4.0,1,3,0,0,1,0,0,882,1402,392,Normal
69,New York,Banker,7215,612.0,0,0,1,2.4595403163444223,0,68737.24560098708,57902.251607356586,0.0,0,0,0,0,0,0,0,328,2505,198,Normal
52,Chicago,Teacher,33076,389.0,101,0,5,0.9960260381794546,1,23626.10010326841,8108.358094006628,3.0,1,3,0,1,1,0,0,290,1711,220,High
56,San Francisco,Teacher,17194,825.0,0,0,1,2.3421805232731123,0,20907.485235809603,16792.842374575765,0.0,0,0,0,0,0,1,0,1034,3187,180,Normal
69,Houston,Other,4308,534.0,0,0,1,1.9337861003599173,0,32865.24668940613,27255.16611631028,2.0,1,2,0,0,0,0,0,277,2192,309,Normal
40,Houston,Consultant,16706,701.0,109,1,3,1.643488960668748,0,35228.31268380016,18284.396568689208,4.0,1,0,1,0,1,0,0,575,1543,111,High
42,Seattle,Consultant,16033,560.0,0,0,1,1.5334453021980448,0,33019.45900999101,29066.699849455592,2.0,1,1,0,0,0,0,1,1336,2317,239,Normal
67,Los Angeles,Consultant,14172,484.0,118,1,3,1.9187244449285088,0,24484.21954934449,30352.353060193185,3.0,2,4,1,1,0,0,0,1506,865,360,High
22,San Francisco,Banker,6439,688.0,0,0,1,0.96798501008357,0,53664.37615998293,33951.75556548519,0.0,0,0,0,0,0,0,0,724,1711,360,Normal
28,Houston,Banker,4967,553.0,113,1,5,1.3139451561411912,1,31768.183402886767,8785.201990333788,3.0,2,1,1,1,0,0,0,257,2833,125,High
29,San Francisco,Banker,4967,661.0,0,0,1,0.8252731925600131,0,63339.75715712501,33920.07196235289,0.0,0,4,0,0,0,0,1,451,388,48,Normal
27,Miami,Accountant,30063,689.0,1,0,1,1.0942350217272083,0,46179.02569752872,36745.75654527229,0.0,0,0,0,0,0,1,0,1719,2783,203,Normal
25,Los Angeles,Software Developer,19932,832.0,0,0,1,1.3259287314128674,0,64122.45181139476,54011.09244906917,0.0,0,3,0,0,0,0,1,60,2054,236,Normal
58,New York,Other,5698,469.0,108,1,8,2.276893719368529,0,4935.215481901066,2613.855972570949,3.0,1,3,1,1,0,1,0,1787,2921,174,High
53,Miami,Accountant,35010,479.0,119,1,5,2.433133439,1,26682.476687444378,9644.559967,3.0,1,3,1,1,1,0,0,1109,2839,109,High
38,Houston,Banker,6425,725.0,0,0,1,1.4013033902036942,0,89502.41393350434,55950.10309469391,0.0,0,0,0,0,1,0,0,91,2347,360,Normal
25,Los Angeles,Other,7691,821.0,0,0,1,1.0124420011601012,0,42292.97966136701,28821.32645511631,0.0,0,0,0,0,0,0,0,1591,2266,169,Normal
26,Miami,Retail Worker,4535,544.0,106,0,3,1.3943158487999725,1,16343.967204494047,6487.624311301212,4.0,2,1,1,1,1,0,0,1530,52,108,High
64,Los Angeles,Banker,5474,758.0,0,0,1,1.1292702981985865,0,80781.85615377668,78695.35034019442,0.0,0,0,0,1,0,0,1,1045,643,92,Normal
65,New York,Other,5211,338.0,118,0,3,3.160676683312748,1,48846.28273988282,10072.152059506205,3.0,2,4,1,1,1,0,0,488,352,58,High
63,Atlanta,Teacher,24454,796.0,0,0,1,0.597302907,0,73648.99155025207,30352.353060193185,0.0,0,3,0,0,0,1,0,384,296,355,Normal
35,Atlanta,Other,5124,474.0,97,1,4,2.734628332213376,1,12243.64828364368,3495.876082265128,4.0,1,4,0,1,1,0,1,1263,2740,157,High
