account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
2022-07-22,35,Houston,Other,8813,605.0,0,0,1,0.5971941419170402,0,50129.27621,42989.41042273987,0.0,0,2018-01-26,2024-09-13,0,0,False,0,0,0
2021-04-29,49,Chicago,Banker,3765,607.0,0,0,1,1.522348302165311,0,45526.16180972412,28625.16758151356,0.0,0,2017-07-06,2024-01-15,0,0,False,1,0,0
2023-05-03,69,Los Angeles,Consultant,14487,629.0,0,0,1,1.2385174392031622,0,23486.552151161613,14822.760030115229,0.0,0,2021-01-20,2024-07-05,0,0,,0,0,1
2023-12-04,68,Miami,Accountant,30529,632.0,0,0,1,0.8196346472045646,0,42956.68940672023,32855.93591814076,,0,2015-10-15,2024-04-17,0,0,False,0,0,0
2020-06-22,43,San Francisco,Retail Worker,71500,631.0,0,0,1,0.8830907469113227,0,67396.20709781567,54858.4306,0.0,0,2020-06-06,2024-09-10,4,0,False,0,0,1
2024-08-09,26,Seattle,Other,8629,673.0,0,0,1,1.5197356188689288,0,73897.83951118718,55671.95072676093,0.0,0,2016-01-04,2024-10-19,0,0,False,0,0,0
2020-06-18,57,Atlanta,Banker,9486,519.0,0,1,1,1.0245818272641796,0,79438.25923410043,56136.47062807495,1.0,1,2016-10-05,2024-01-08,2,0,False,0,0,0
2022-04-24,37,New York,Consultant,13749,621.0,17,0,1,0.6243786194472971,0,21797.18395,13380.624621965611,,0,2016-10-02,2024-06-29,0,0,False,0,0,0
2023-01-06,71,Houston,Other,9786,712.0,0,0,1,1.0066685980570036,0,10250.053976477502,8012.891042,,0,2019-07-31,2024-05-21,0,0,False,0,1,0
2020-05-07,20,Dallas,Teacher,44333,681.0,0,0,1,1.2675854937140665,0,16482.710819985175,11209.525119627166,0.0,0,2023-04-15,2024-01-27,0,1,False,0,0,1
2022-01-13,29,Dallas,Other,6958,692.0,0,1,1,1.1891158564571698,1,67051.18607516613,54864.70300968136,0.0,0,2024-01-03,2024-03-04,0,1,False,1,0,0
2023-07-24,51,Seattle,Retail Worker,15342,644.0,0,0,1,1.131756960934467,0,83582.40179581997,58164.88144384949,0.0,0,2018-05-20,2024-07-19,0,1,False,0,0,0
2022-10-02,25,Seattle,Banker,5539,577.0,32,1,3,2.4319006890759387,1,60916.99672688519,43485.70579863122,2.0,1,2023-09-24,2023-12-24,4,0,,0,0,1
2022-11-27,32,Miami,Other,2745,375.0,111,1,3,2.0402974866304064,1,45298.726507184605,22226.14322476296,3.0,1,2018-01-14,2024-05-18,4,1,True,1,0,0
2022-03-27,35,Dallas,Other,7839,714.0,0,1,1,1.5133677043350209,0,77578.8495,62006.26178057028,0.0,0,2017-04-29,2024-03-10,0,0,False,0,0,0
2021-09-18,64,San Francisco,Other,9854,708.0,0,0,1,1.3219491691054552,1,86656.69160840062,50242.52140440079,0.0,0,2016-03-09,2024-04-14,0,0,False,0,1,0
2023-06-27,57,Seattle,Retail Worker,24255,683.0,0,0,1,0.9356489043160569,0,94074.16183907076,63414.77041245357,0.0,0,2018-01-27,2024-07-21,0,0,False,1,0,0
2019-11-13,59,Boston,Banker,9251,783.0,0,0,1,1.1591322861765945,0,22006.433231242056,14408.035736540229,0.0,0,2022-02-25,2024-07-02,0,0,False,0,0,0
2023-08-31,43,Chicago,Retail Worker,6488,666.0,0,0,1,1.3316180227653314,0,36625.03347519271,23953.905687347036,0.0,0,2014-12-19,2024-09-24,0,1,False,0,0,0
2021-04-22,39,Chicago,Other,5249,786.0,0,0,1,1.976915966634924,0,55538.09716233592,33080.31796815088,0.0,0,2022-06-13,2024-06-21,0,1,False,0,0,0
2023-09-16,64,New York,Doctor,92276,501.0,113,0,2,1.662837344576108,0,45320.30891988852,8584.647564544168,4.0,1,2023-11-12,2024-03-22,1,1,True,0,0,0
2024-07-23,24,Chicago,Other,5278,538.0,0,0,1,1.0460137936970035,0,74358.69911447572,61802.94542418784,2.0,0,2016-11-29,2024-06-29,2,1,,0,0,0
2024-01-21,65,Boston,Banker,9948,568.0,0,0,1,1.6080828417129174,0,66531.46439854045,62175.34221384148,1.0,1,2016-03-22,2024-03-29,1,0,False,0,0,0
2020-10-09,74,Boston,Teacher,58841,522.0,0,0,1,1.2092185749789384,0,71092.21950582773,61746.70486046112,2.0,1,2022-08-11,2024-09-04,1,0,False,0,0,1
2020-01-20,57,Miami,Accountant,25942,318.0,108,1,4,1.3684631523815678,0,44040.70509311916,16791.294630152523,3.0,1,2019-06-17,2024-04-26,3,0,False,1,0,1
2022-03-25,74,Seattle,Other,6743,655.0,94,1,6,0.8452659183347396,1,11006.045196751858,2658.781030992296,4.0,2,2015-12-20,2024-03-04,0,1,True,0,0,0
2023-08-09,56,New York,Teacher,25457,496.0,0,0,1,1.4780308014680608,0,19024.27436059977,15970.573092429686,4.0,1,2020-08-26,2024-04-29,3,1,False,1,0,0
2021-10-07,73,Los Angeles,Doctor,76927,709.0,0,0,2,1.3265946501551011,0,83932.61065900228,49576.481631761904,0.0,0,2019-08-12,2024-04-05,0,0,False,1,0,0
2024-05-26,43,Los Angeles,Doctor,71566,403.0,99,1,5,2.053962749285864,0,14682.021525331833,3679.915605511411,4.0,2,2017-06-14,2024-02-05,4,1,True,0,1,1
2022-10-22,34,Seattle,Lawyer,44371,617.0,0,0,1,0.9295128334171284,0,22820.23724620572,16838.1351,0.0,0,2020-08-12,2024-08-18,0,0,False,0,1,0
2021-01-12,18,Atlanta,Artist,7192,387.0,112,0,2,2.7955283385846394,1,28740.743724576525,9211.017674907953,4.0,2,2019-01-14,2024-06-27,4,1,False,0,0,1
2021-12-26,44,Miami,Teacher,31945,544.0,0,0,1,1.0856118421924126,0,86952.52008153415,67453.17165,1.0,1,2016-12-11,2024-03-23,2,0,False,0,0,1
2020-01-12,71,Atlanta,Banker,4768,591.0,55,0,4,1.4494413968612947,1,21719.08300887638,14644.969922505088,2.0,1,2023-10-26,2024-03-09,2,0,False,0,0,0
2023-07-14,63,Boston,Banker,8145,730.0,8,0,1,1.2847882983469918,0,75438.0552,64861.10173009407,0.0,0,2020-04-12,2024-09-04,3,0,False,0,0,1
2023-05-04,18,San Francisco,Accountant,20729,749.0,0,0,1,0.6112721676716681,0,64829.748888041104,62608.55234442382,0.0,0,2019-06-26,2024-05-03,0,0,False,0,0,0
2021-06-02,73,Houston,Consultant,16644,640.0,0,0,1,2.0684559653651804,0,19640.914784591765,12458.571886012556,0.0,0,2015-03-16,2024-01-15,0,0,False,0,0,0
2021-05-08,33,New York,Other,3341,742.0,0,1,1,1.7882529301871677,0,16979.130205137848,14860.461504683508,0.0,0,2023-03-30,2023-11-08,0,0,False,0,0,0
2019-12-12,36,Houston,Other,7478,650.0,0,0,1,1.6547707166753538,0,13866.059338634988,8513.366436533131,0.0,0,2023-06-05,2023-12-13,4,1,False,1,1,1
2022-12-09,41,Miami,Consultant,13121,716.0,0,0,1,1.3119306556936292,0,68732.96218944994,50900.39263179845,0.0,0,2023-05-16,2024-06-22,0,0,,0,0,1
2021-05-03,55,Chicago,Accountant,22054,722.0,0,1,1,1.294448837847858,0,81148.74485439202,61666.61051411859,0.0,0,2020-11-02,2024-01-11,3,0,False,0,1,1
2024-08-23,62,Dallas,Other,4032,725.0,0,0,1,0.9952437741388044,0,56476.39201987712,37787.08163436134,0.0,0,2020-10-25,2024-07-14,0,0,False,0,0,0
2022-09-01,25,Seattle,Doctor,90989,709.0,0,0,1,1.184356997,0,64321.25204764223,30352.353060193185,0.0,0,2021-09-24,2024-01-21,0,0,False,0,0,0
2024-04-23,73,Chicago,Consultant,16620,484.0,0,0,1,1.1849665046773414,0,22939.751116957043,16144.82288092759,4.0,2,2018-05-09,2024-02-17,3,0,True,0,0,0
2019-11-20,28,New York,Consultant,15932,791.0,0,0,1,2.0919430566698822,0,47774.68272615085,39534.30511841324,0.0,0,2015-12-29,2024-08-31,0,1,False,0,0,0
2021-01-12,58,Seattle,Engineer,69360,413.0,49,0,1,1.4852829814962292,0,62213.79695983304,46404.01680663283,4.0,2,2017-05-01,2024-04-12,4,0,False,1,1,0
2020-05-28,51,Dallas,Other,8332,604.0,0,0,1,1.6404543646989256,0,20795.951228774236,13133.868366000614,0.0,0,2016-02-03,2024-03-08,0,0,False,0,0,0
2022-04-06,36,San Francisco,Teacher,16049,612.0,94,0,9,1.7975370471000824,1,18405.04223227108,3830.2885444171006,4.0,2,2018-06-22,2024-04-26,0,1,True,0,0,0
2022-08-05,52,Chicago,Banker,5737,719.0,0,0,1,1.5042162878970524,0,28366.37642326553,19374.489249986887,0.0,0,2018-06-03,2024-02-27,0,0,False,0,0,0
2024-06-04,60,New York,Accountant,58409,421.0,111,1,8,1.2083361749712669,1,10255.40551268316,2325.2482622635766,4.0,1,2018-11-04,2024-04-09,3,1,True,0,0,0
2023-12-05,54,Miami,Banker,2382,782.0,0,0,1,1.371657794980311,1,89790.79317603038,77276.00670093218,0.0,0,2017-09-26,2024-01-24,0,0,,0,0,0
2022-02-04,30,Seattle,Accountant,7030,497.0,0,1,1,1.4963384702846918,0,74286.16165165837,48695.69821427562,,2,2020-11-06,2024-04-24,3,0,False,1,0,0
2022-07-12,38,Miami,Retail Worker,14888,657.0,0,0,1,1.1837824766350673,0,70672.31263565819,41167.880707201744,0.0,0,2018-03-03,2024-06-12,0,1,False,0,0,1
2024-08-13,68,San Francisco,Banker,7051,755.0,0,0,1,1.0422758510821744,0,91716.05822806722,67487.06187348832,0.0,0,2020-11-03,2023-11-29,0,1,False,0,0,0
2021-03-26,27,Houston,Teacher,47843,726.0,0,0,1,1.170830349501964,1,32950.78535695253,28241.62872801128,0.0,0,2023-05-31,2024-05-27,0,1,False,0,0,0
2022-11-17,66,Dallas,Banker,5005,794.0,0,0,1,1.134078288,0,25621.46473218392,18095.772169146705,0.0,0,2015-09-22,2024-01-04,0,0,False,1,1,0
2023-10-15,33,Miami,Other,9683,704.0,0,0,1,0.8967126112986873,0,24000.777032251543,15712.824040553543,0.0,0,2015-08-09,2024-07-11,0,0,False,0,0,0
2023-01-30,37,Boston,Teacher,47695,749.0,0,0,1,1.4739138078732503,0,87919.33785,30352.353060193185,0.0,0,2016-06-11,2024-05-29,0,0,False,0,0,0
2022-05-13,69,Miami,Accountant,20822,798.0,0,0,1,1.4284368677904669,1,64733.541493601806,50040.44591,0.0,0,2016-05-06,2024-01-07,0,0,False,0,0,0
2023-07-17,57,Chicago,Accountant,56884,596.0,0,0,1,1.508913791775445,0,63771.27218681897,43052.78191842371,2.0,0,2015-09-26,2024-08-23,2,0,False,0,0,0
2021-12-06,32,Los Angeles,Software Developer,53784,554.0,1,0,1,1.896931973274144,0,41501.38753709947,32213.17896317989,2.0,0,2015-02-16,2023-12-02,1,0,False,1,0,0
2023-06-14,73,Boston,Software Developer,53565,723.0,0,0,1,1.7993953592825271,1,45301.38553036358,30352.353060193185,,0,2023-12-14,2023-11-06,0,0,False,0,0,0
2024-06-01,34,New York,Retail Worker,5137,721.0,0,0,1,1.6247325735394722,0,71399.60470281809,59359.68233778196,0.0,0,2018-05-29,2024-01-25,0,0,False,0,0,0
2024-05-29,52,Seattle,Teacher,39620,717.0,0,0,1,1.133442488527124,0,54930.91882786776,46698.12780782337,0.0,0,2020-01-11,2024-10-14,3,0,False,0,1,0
2021-02-12,45,New York,Banker,8081,615.0,0,0,1,1.6732951217526977,0,90398.08388205152,65749.89566548751,0.0,0,2023-01-20,2024-08-03,4,0,False,0,1,0
2020-01-05,44,Houston,Consultant,15757,359.0,113,1,5,3.253379409597547,0,2229.5192854333304,1006.2658202567322,4.0,1,2021-01-23,2024-09-05,4,0,True,1,0,0
2022-04-10,61,Seattle,Banker,2601,706.0,0,0,1,1.535746842949565,0,65645.57691968835,51527.38235261745,0.0,0,2024-04-13,2024-08-14,0,0,False,0,0,0
2021-03-23,44,Dallas,Retail Worker,9072,383.0,110,1,3,2.6380213361788583,1,4360.204373924987,2051.129564193623,3.0,2,2021-05-18,2024-02-01,4,1,False,1,0,0
2023-03-12,34,Atlanta,Banker,5094,453.0,115,1,7,1.423750712915839,1,4528.592805910054,2015.3060622570172,,2,2017-01-15,2024-10-15,4,1,True,1,0,0
2023-10-14,64,Los Angeles,Other,33397,520.0,0,0,1,1.804579472,1,64492.87701100593,45710.41751663125,1.0,1,2019-12-10,2024-08-15,2,1,False,1,0,0
2022-01-13,52,Houston,Artist,9500,595.0,0,0,1,1.1200223352646217,0,23370.256303776936,21524.991234648965,,0,2017-04-16,2023-11-05,2,0,False,0,0,0
2024-08-29,20,Los Angeles,Banker,2757,737.0,0,1,1,0.6655499294387976,0,34999.836037442656,21165.131494854773,0.0,0,2014-11-24,2024-05-21,4,0,False,0,0,1
2023-06-15,41,Chicago,Accountant,32121,757.0,10,0,1,0.8906771983116484,0,74388.56221883034,55833.10060927506,0.0,0,2024-05-23,2024-04-15,0,0,False,1,0,0
2024-03-24,42,Houston,Other,6337,734.0,0,0,1,1.3886330764253336,0,15040.245815914504,13992.28804500276,0.0,0,2017-08-16,2023-12-12,0,0,False,0,0,0
2020-05-20,73,Seattle,Artist,18927,475.0,116,0,3,2.2915474580698336,1,25045.395172822347,30352.353060193185,4.0,2,2015-04-17,2024-03-24,3,1,True,1,1,0
2022-08-11,48,Atlanta,Artist,17153,770.0,0,0,1,1.061404710263494,0,23491.90154461742,30352.353060193185,,0,2015-06-12,2024-06-21,0,0,False,0,0,0
2023-09-09,70,Miami,Other,8851,526.0,113,1,4,3.012025699577098,1,39583.44505256105,15029.48509048648,3.0,2,2018-01-27,2024-02-18,2,1,True,1,0,0
2020-09-21,33,Chicago,Retail Worker,9913,646.0,112,1,10,2.188312703961907,0,43206.03337692544,19964.639685520764,,1,2021-03-01,2024-06-25,0,1,True,1,0,0
2024-01-24,64,Dallas,Consultant,15758,703.0,0,0,1,1.3020975897935827,0,64754.64462,46121.28927836682,0.0,0,2021-04-21,2024-08-06,0,0,False,0,0,1
2020-12-28,48,New York,Accountant,53753,568.0,0,0,1,1.3513302610686482,0,36182.60930765257,30694.257860763784,2.0,0,2020-07-23,2024-10-01,2,0,,0,0,0
2024-02-06,38,Miami,Other,2083,348.0,118,0,2,1.829682156321214,1,36145.16955029692,10881.686652960703,4.0,1,2017-08-20,2024-09-11,4,1,False,1,0,1
2023-05-10,74,New York,Consultant,13308,468.0,106,1,3,2.6597479127545087,0,32354.868878975365,13515.56604284058,3.0,1,2017-08-18,2023-11-18,3,1,,1,0,0
2021-11-20,36,New York,Other,3671,773.0,0,0,1,1.143736317402538,0,46438.62758,33627.17654899868,,0,2020-06-07,2023-11-28,0,0,False,0,0,1
2021-07-07,45,Houston,Accountant,30579,618.0,0,0,1,1.6370093228411249,1,60391.23986543601,30352.353060193185,0.0,0,2021-12-15,2024-01-04,0,0,False,0,0,0
2022-09-10,49,Houston,Engineer,45491,554.0,97,0,4,2.8882439270396736,0,41286.86694640074,8716.499139527197,3.0,1,2020-01-08,2024-07-16,1,1,True,1,0,0
2020-08-31,59,Los Angeles,Retail Worker,16400,487.0,90,1,2,1.739336979114318,1,10780.51133192506,2287.348536590096,4.0,1,2018-12-02,2023-12-16,4,1,True,0,0,0
2022-11-11,71,Los Angeles,Software Developer,56857,716.0,0,0,1,1.406364891437532,0,97597.32107814582,78215.52230471479,0.0,0,2019-03-28,2023-12-28,0,0,False,0,0,0
2023-04-22,54,Dallas,Other,2284,714.0,0,0,1,0.8883698957078444,0,91407.56987,54396.34051837866,0.0,0,2023-07-29,2024-01-10,0,0,False,1,0,0
2020-08-10,19,Chicago,Consultant,14645,610.0,101,1,2,3.02829764,0,34319.73899637246,7121.819454449646,3.0,1,2016-03-06,2024-05-31,3,1,True,1,1,0
2022-07-05,73,Atlanta,Other,6763,790.0,0,0,1,1.5960834927034766,0,61282.7798342586,52517.31018854867,0.0,0,2023-05-21,2024-08-15,0,0,False,0,0,0
2024-06-02,74,Boston,Lawyer,56683,652.0,0,0,1,1.342436792702998,0,22492.27937014556,17233.10476669958,0.0,0,2024-06-29,2023-11-19,0,0,,0,0,0
2023-06-09,20,San Francisco,Accountant,28803,361.0,92,1,3,1.930337327251172,0,37322.79508044215,8514.237748,3.0,2,2023-07-09,2023-11-11,4,0,True,1,0,0
2020-10-03,64,Los Angeles,Accountant,21611,698.0,0,0,1,0.759841253,0,41315.012265827005,26949.45089171935,0.0,0,2022-09-09,2024-05-04,0,0,False,0,0,0
2022-07-25,25,Los Angeles,Software Developer,57135,670.0,0,0,1,1.1603240826945025,1,36294.38544124033,22266.151027970103,0.0,0,2024-03-08,2024-08-12,0,0,False,1,0,0
2022-06-06,39,New York,Retail Worker,13477,672.0,0,0,1,1.0013949775050912,0,90095.9711696382,67214.28303667065,,0,2024-06-16,2024-05-28,0,0,,1,0,0
2023-06-15,35,Miami,Teacher,17137,699.0,0,0,1,1.0795808083254648,0,47503.285664085255,38708.49777249355,0.0,0,2018-07-05,2024-03-09,0,0,False,0,0,0
2020-12-27,70,Atlanta,Banker,7924,759.0,0,0,1,1.1491579075626162,0,74022.87944698658,50540.58785300645,0.0,0,2017-08-26,2024-08-27,0,0,,0,0,0
2023-07-15,48,Chicago,Other,6823,684.0,0,1,1,1.4709387327125565,0,87037.96181266852,65555.81314174432,0.0,0,2014-11-17,2024-10-22,0,0,False,1,0,0
2019-12-15,30,Miami,Accountant,26444,347.0,93,1,10,2.8947381287555665,0,7728.220863562405,1688.3938586748095,3.0,1,2023-11-10,2023-11-23,4,1,True,1,1,1
2024-03-04,57,New York,Artist,3142,716.0,0,0,1,2.586959084321961,0,84063.43707,75274.79419650296,,0,2017-07-07,2023-12-08,0,0,,0,0,0
2021-07-12,64,Miami,Consultant,16574,583.0,0,0,1,1.2997120758379108,0,78957.47326803881,63827.991851448365,1.0,1,2017-01-21,2023-10-27,2,0,False,0,0,0
2021-06-24,47,Boston,Doctor,83079,745.0,0,0,1,1.6928420375855289,0,52355.89435370266,39288.354186035904,0.0,0,2020-11-28,2023-12-13,0,0,False,1,0,0
2020-08-18,52,Chicago,Software Developer,79344,500.0,112,0,5,1.1898513641218469,1,25101.904473613467,5636.239599306984,4.0,2,2023-05-27,2024-03-10,2,1,False,1,0,0
2022-03-16,55,New York,Other,3032,636.0,0,0,1,1.0623264924659503,0,22005.923054079565,15993.86447,0.0,0,2015-05-30,2024-03-14,0,0,,0,0,0
2024-06-12,52,Chicago,Banker,5883,682.0,3,0,1,1.6002434901675346,0,61580.500863877365,30352.353060193185,0.0,0,2019-10-27,2024-04-14,3,0,False,0,0,0
2023-11-26,45,Seattle,Teacher,15990,627.0,0,0,1,0.9641591061981598,0,69480.04699,51035.73198658962,0.0,0,2018-09-22,2024-06-29,0,0,False,0,1,0
2019-12-23,35,Miami,Accountant,35917,414.0,108,0,9,1.4871946019106934,1,33548.93578492342,30352.353060193185,,2,2019-01-08,2024-09-11,4,1,True,1,0,0
2020-12-07,47,Dallas,Software Developer,51303,511.0,0,0,1,1.1121736419822057,0,63660.69324019969,55944.59538555457,2.0,1,2017-12-30,2024-01-26,2,0,False,0,0,0
2024-01-10,49,Boston,Doctor,50693,491.0,0,0,1,1.5604747720847258,0,15894.184404197647,14176.38165543622,4.0,1,2020-09-29,2024-04-12,3,0,False,1,0,0
2020-12-24,43,Seattle,Software Developer,64768,557.0,0,1,1,1.0203183307013566,0,89877.06157476899,65637.08204250145,2.0,1,2015-01-01,2023-11-13,1,0,False,0,1,0
2021-01-30,35,New York,Banker,7712,727.0,0,0,2,1.0650761272385254,1,17439.240507807754,13166.430220991628,0.0,0,2019-06-14,2024-02-17,0,1,False,0,0,0
2024-09-12,58,Miami,Doctor,73262,605.0,31,1,1,1.4086658286486662,0,21716.934394690696,16543.14171539722,1.0,0,2023-05-20,2024-04-28,0,1,True,1,0,0
2020-01-14,73,Houston,Other,4423,832.0,0,0,1,1.1000816375446327,0,62044.19225667954,41454.550044919466,0.0,0,2022-06-15,2023-10-31,0,0,False,0,0,0
2022-09-22,41,Los Angeles,Other,7787,599.0,0,0,1,1.309537084957685,0,24048.53109,15550.166046682369,1.0,1,2023-10-29,2023-11-28,1,0,,1,0,0
2024-10-13,64,New York,Doctor,49983,678.0,0,1,1,1.4465523612573226,0,45275.14583676658,30803.756522592445,0.0,0,2024-09-10,2024-10-19,0,0,False,0,1,0
2024-06-17,67,Atlanta,Other,7314,625.0,0,0,1,1.778793164435308,1,79004.31075875062,82850.04760245788,0.0,0,2016-03-12,2023-12-27,4,0,False,0,0,1
2021-10-14,53,Seattle,Other,3149,679.0,0,0,1,1.0779261534521356,0,43926.58446821473,38271.77613053628,,0,2023-09-24,2024-09-16,0,0,,0,0,0
2024-07-06,36,New York,Other,6220,716.0,0,0,1,1.3442935052119045,0,39306.36138937781,26605.26492865322,0.0,0,2022-09-02,2024-03-22,0,0,False,0,0,0
2023-06-16,42,Seattle,Other,2036,483.0,93,1,7,1.2632522761139249,1,28371.61297137018,10557.713294813464,3.0,2,2022-02-10,2023-11-26,3,1,True,1,0,0
2022-12-05,32,Dallas,Banker,3939,700.0,0,0,1,0.8951022882484261,0,67867.76199015335,48889.45496160055,,0,2019-06-27,2024-03-30,0,0,False,0,0,0
2022-07-12,38,Atlanta,Accountant,16451,660.0,0,0,1,0.9783148748605094,0,14769.550793052153,12840.775082525448,0.0,0,2020-11-22,2024-03-19,0,0,True,0,0,1
2022-03-22,27,New York,Engineer,72168,628.0,0,0,1,2.0820244659548823,0,94150.21870583796,83823.52227800516,0.0,0,2018-04-19,2023-12-01,0,0,False,0,0,0
2024-06-29,74,Houston,Retail Worker,9485,603.0,0,1,1,0.9399541159093868,0,38889.04560075213,26176.395867154,0.0,0,2021-03-20,2024-05-15,0,0,,0,0,0
2023-04-08,20,San Francisco,Other,2334,610.0,0,0,1,1.6341743938734652,0,87979.91989194528,65394.06063744761,0.0,0,2017-03-19,2024-06-07,3,0,False,1,1,1
2022-08-16,44,Houston,Teacher,15999,670.0,0,0,1,1.508630735402122,0,90530.32772182558,58340.50020437083,0.0,0,2021-05-21,2024-04-29,0,1,False,0,0,0
2023-08-24,34,New York,Teacher,37292,650.0,0,0,1,1.220962397270272,0,27953.103175785836,25399.36792959421,0.0,0,2021-06-21,2024-02-28,0,1,False,0,0,0
2020-01-13,67,Boston,Other,7280,454.0,0,0,1,1.0169321521677752,1,54404.49443424121,40427.2374512976,4.0,1,2018-01-07,2024-06-16,3,1,True,1,0,0
2023-03-23,41,Atlanta,Other,3522,746.0,0,0,1,1.3109703115895457,0,109240.091553193,64786.45979263136,0.0,0,2016-03-21,2024-05-10,0,0,False,0,0,0
2024-09-20,64,New York,Banker,3915,713.0,0,0,1,1.6480906938029136,1,45621.086000595744,46284.76675548781,0.0,0,2021-09-10,2024-06-01,0,1,False,0,0,0
2022-05-11,43,Los Angeles,Other,2607,435.0,94,1,10,1.6899499145452308,0,25049.42657191104,30352.353060193185,3.0,1,2017-08-26,2024-04-03,4,0,False,1,0,0
2024-04-30,36,Houston,Banker,9737,565.0,0,0,1,1.2297985333393044,0,53246.27680684997,36629.24919465659,2.0,0,2023-06-07,2024-07-04,2,0,False,0,0,0
2024-03-27,51,Atlanta,Accountant,18398,566.0,0,0,1,1.289722215,0,12706.279215557326,7973.904065,1.0,0,2018-02-16,2024-02-24,3,0,False,1,1,1
2024-01-14,55,Atlanta,Other,3433,737.0,0,0,1,1.5371213795098106,0,97796.64189923496,69371.28190680114,,0,2024-06-17,2024-09-26,0,0,False,0,0,0
2021-01-09,49,Los Angeles,Lawyer,65459,779.0,0,0,1,0.9916246683302596,0,35200.30779175586,30312.74032471592,0.0,0,2018-06-18,2024-01-04,0,0,,0,0,0
2021-12-14,43,Houston,Teacher,20200,483.0,92,1,10,2.7845319657144536,0,1491.9231859118634,704.3030213368532,,1,2017-08-04,2024-02-22,3,0,True,0,0,1
2021-11-01,30,Houston,Banker,2057,777.0,0,0,1,1.5864161178737508,1,38728.76855539932,27847.585478344197,0.0,0,2024-08-27,2024-01-15,0,0,False,0,0,0
2020-04-13,62,San Francisco,Accountant,23840,507.0,96,0,3,1.292915628599938,1,22652.353774781637,8700.114585528074,3.0,2,2023-12-06,2024-03-18,1,1,True,0,0,0
2023-02-04,38,San Francisco,Artist,13441,719.0,0,0,1,0.732680808,0,20879.824984262206,14232.044235852974,0.0,0,2016-07-09,2024-05-18,4,0,False,1,1,0
2024-03-19,53,Chicago,Retail Worker,5168,614.0,0,0,1,1.7434670707382731,0,27231.35473000277,20299.20556815321,0.0,0,2015-04-18,2024-03-05,0,0,,1,0,0
2023-03-17,30,Chicago,Artist,8292,554.0,100,0,2,1.8139846250890972,1,26565.867183824448,6172.9718268233655,4.0,1,2021-01-18,2023-12-07,1,0,,1,0,0
2021-04-02,22,San Francisco,Other,5243,555.0,0,0,1,1.0565865010215851,0,40195.68690415849,27021.087463837943,2.0,0,2016-08-27,2024-09-21,2,0,,0,0,1
2022-12-26,30,San Francisco,Artist,13651,455.0,103,1,1,1.7173739493448277,0,39888.00122471715,8619.972733242954,3.0,1,2015-07-20,2024-04-19,3,1,True,1,1,1
2021-07-12,30,Dallas,Other,2931,591.0,117,1,5,1.501174230902936,0,26335.44826945973,7419.720155244841,4.0,2,2022-07-29,2024-03-18,2,1,True,1,0,0
2021-06-26,65,San Francisco,Accountant,22578,473.0,58,0,1,1.6300045005170682,0,55390.44711428722,30688.86590310861,4.0,1,2018-10-27,2024-07-19,3,1,True,1,1,0
2022-06-26,42,New York,Artist,11506,527.0,101,1,2,1.4985560254714907,1,39181.03368870403,9043.395370375456,3.0,1,2016-10-01,2024-10-08,2,1,True,1,0,0
2021-02-28,34,Miami,Accountant,18185,727.0,0,0,1,1.0721012333452442,0,74442.38162543633,52455.79089027309,0.0,0,2022-01-09,2024-07-22,0,0,False,1,0,0
2020-10-03,28,Atlanta,Other,9209,470.0,0,0,1,1.516172789308372,0,78033.69053714606,60167.64840749231,4.0,2,2024-01-26,2023-12-15,3,1,False,0,0,1
2024-06-26,53,Seattle,Teacher,44048,344.0,119,1,10,2.03818714038392,1,1129.076588821517,572.0048157397066,3.0,2,2023-09-07,2024-05-27,3,1,True,0,1,1
2021-11-26,50,San Francisco,Other,5603,649.0,0,0,1,0.9932634127343472,0,101937.27243337584,74959.28551482882,0.0,0,2024-01-06,2024-01-01,0,0,,0,0,0
2024-02-10,42,Houston,Consultant,14251,426.0,94,1,3,1.0545882068732697,0,49290.16630123837,17437.663502325722,4.0,1,2016-07-14,2024-03-28,4,1,True,1,0,1
2020-11-26,25,Houston,Artist,21630,643.0,0,0,1,1.1210830168776924,0,93197.02566,67071.56596052555,0.0,0,2015-02-18,2024-08-18,3,0,,0,0,0
2023-01-17,34,Chicago,Consultant,16690,501.0,0,0,1,1.2837841040450433,0,50805.05491265503,36411.707210639615,1.0,0,2019-03-07,2024-08-30,2,0,False,0,0,0
